#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   9.09 -0.17  1.62542  1.046 3.870  4.028  9.40  0.105 0.78 11.282 12.539 11.441 11.316 11.348 11.418  1.625 
 1   9.09 -0.11  0.61150 -1.073 3.630  4.763  8.70  0.114 0.80 15.720 19.734 17.330 16.120 15.655 15.370  0.612 
 1   9.09 -0.07  1.53400  0.878 3.855  4.113  8.40  0.103 0.83 10.612 11.893 10.806 10.622 10.627 10.683  1.534 
 1   9.09 -0.03  0.55719 -1.232 3.611  4.807  9.30  0.095 0.89 16.574 20.803 18.346 17.074 16.528 16.192  0.557 
 1   9.09 -0.03  0.83040 -0.516 3.699  4.615 11.30  0.110 0.00 17.360 20.081 18.197 17.414 17.182 17.063  0.830 
 1   9.09  0.03  1.32934  0.536 3.818  4.244  7.00  0.067 0.00 10.430 11.744 10.651 10.376 10.344 10.380  1.329 
 1   9.09  0.05  0.33128 -1.820 3.564  4.979  8.10  0.099 0.00 17.419 22.447 19.750 18.369 17.507 16.992  0.331 
 1   9.09  0.09  0.85677 -0.472 3.700  4.589  9.80  0.110 0.00 15.750 18.514 16.588 15.794 15.565 15.449  0.857 
 1   9.09  0.15  1.02366 -0.093 3.748  4.481  9.60  0.108 0.00 14.602 16.645 15.145 14.566 14.419 14.369  1.024 
 1   9.09  0.27  0.38866 -1.677 3.568  4.922  8.20  0.105 0.84 16.605 21.665 18.994 17.634 16.722 16.184  0.389 
 1   9.09  0.27  0.87118 -0.464 3.697  4.576 10.30  0.118 0.00 16.229 19.151 17.116 16.278 16.042 15.922  0.871 
 1   9.09  0.29  1.47949  0.717 3.824  4.133  9.40  0.096 0.79 12.096 13.562 12.357 12.037 11.995 12.025  1.479 
 1   9.09  0.35  0.87294 -0.459 3.698  4.575 10.40  0.108 0.00 16.318 19.257 17.195 16.352 16.119 16.003  0.873 
 1   9.09  0.39  0.83288 -0.559 3.684  4.598  8.90  0.097 0.00 15.067 18.264 16.061 15.137 14.874 14.736  0.833 
 1   9.09  0.39  1.35077  0.525 3.809  4.227 14.00  0.117 0.89 16.972 18.575 17.301 16.913 16.849 16.864  1.351 
 1   9.09  0.43  0.38155 -1.697 3.567  4.929  8.20  0.100 0.00 17.212 22.202 19.595 18.274 17.337 16.790  0.382 
